Order ID,Order Date,Customer ID,Product ID,Category,Sales,Quantity,Profit
CA-2017-100314,29-09-2017,AS-10630,OFF-LA-10001569,Office Supplies,7.97,2.00,2.59
CA-2017-100314,29-09-2017,AS-10630,OFF-EN-10000461,Office Supplies,27.97,4.00,9.44
CA-2017-100314,29-09-2017,AS-10630,TEC-MA-10003066,Technology,336.51,3.00,44.87
CA-2015-146829,10-03-2015,TS-21340,OFF-BI-10004022,Office Supplies,1.11,2.00,-1.89
CA-2017-167899,21-05-2017,JG-15805,FUR-FU-10004071,Furniture,520.05,5.00,72.81
CA-2017-167899,21-05-2017,JG-15805,OFF-AR-10001988,Office Supplies,17.97,3.00,5.21
CA-2015-153549,29-03-2015,SL-20155,FUR-CH-10004086,Furniture,1166.92,5.00,131.28
CA-2016-110023,09-09-2016,TS-21610,OFF-BI-10001036,Office Supplies,14.62,2.00,5.48
CA-2016-105585,26-08-2016,RF-19735,OFF-FA-10002983,Office Supplies,10.23,3.00,4.91
CA-2016-105585,26-08-2016,RF-19735,OFF-PA-10003625,Office Supplies,154.90,5.00,69.71
CA-2014-117639,21-05-2014,MW-18235,OFF-BI-10003925,Office Supplies,2715.93,7.00,1276.49
CA-2014-117639,21-05-2014,MW-18235,TEC-PH-10001530,Technology,617.97,3.00,173.03
CA-2015-162537,28-10-2015,RD-19585,OFF-EN-10003862,Office Supplies,10.67,1.00,4.91
CA-2015-162537,28-10-2015,RD-19585,OFF-ST-10004258,Office Supplies,36.63,3.00,9.89
CA-2015-162537,28-10-2015,RD-19585,FUR-FU-10002885,Furniture,24.10,5.00,9.16
CA-2015-162537,28-10-2015,RD-19585,FUR-FU-10001918,Furniture,33.11,7.00,12.91
CA-2016-155488,13-11-2016,FM-14290,OFF-AR-10002956,Office Supplies,44.02,2.00,11.45
CA-2015-124891,31-07-2015,RH-19495,TEC-AC-10003033,Technology,2309.65,7.00,762.18
CA-2015-124891,31-07-2015,RH-19495,FUR-TA-10002903,Furniture,1090.78,7.00,-290.88
CA-2015-124891,31-07-2015,RH-19495,OFF-PA-10004621,Office Supplies,19.44,3.00,9.33
CA-2015-126445,27-08-2015,RA-19945,OFF-ST-10000046,Office Supplies,484.65,3.00,92.08
CA-2015-111199,13-11-2015,JK-15730,OFF-PA-10001790,Office Supplies,115.30,3.00,40.35
CA-2015-105312,06-11-2015,MT-17815,OFF-EN-10002600,Office Supplies,7.08,3.00,2.48
CA-2015-105312,06-11-2015,MT-17815,OFF-BI-10002049,Office Supplies,4.40,3.00,-3.52
US-2017-106705,26-12-2017,PO-18850,OFF-PA-10001509,Office Supplies,44.75,5.00,20.59
CA-2017-135034,01-08-2017,AT-10735,TEC-PH-10003931,Technology,95.98,2.00,6.00
CA-2014-158540,24-11-2014,VG-21790,FUR-FU-10001602,Furniture,151.72,4.00,27.31
CA-2017-118437,17-06-2017,PF-19165,FUR-FU-10004848,Furniture,155.25,3.00,46.58
CA-2017-118437,17-06-2017,PF-19165,OFF-ST-10003722,Office Supplies,14.03,1.00,4.07
US-2015-126214,21-12-2015,JS-15880,FUR-TA-10003748,Furniture,1618.37,13.00,356.04
US-2015-126214,21-12-2015,JS-15880,TEC-AC-10003198,Technology,99.60,1.00,36.85
CA-2015-133025,17-09-2015,MO-17800,OFF-PA-10004100,Office Supplies,32.40,5.00,15.55
CA-2015-108665,06-07-2015,KM-16225,FUR-FU-10002191,Furniture,13.96,2.00,6.70
CA-2015-108665,06-07-2015,KM-16225,FUR-FU-10000965,Furniture,155.82,3.00,63.89
CA-2015-108665,06-07-2015,KM-16225,TEC-PH-10004188,Technology,124.95,5.00,2.50
CA-2015-108665,06-07-2015,KM-16225,OFF-ST-10001526,Office Supplies,601.65,5.00,156.43
CA-2015-124450,27-04-2015,GT-14710,OFF-AR-10001166,Office Supplies,22.74,3.00,8.87
CA-2015-124450,27-04-2015,GT-14710,FUR-CH-10000309,Furniture,1267.53,3.00,316.88
CA-2015-124450,27-04-2015,GT-14710,TEC-MA-10004212,Technology,1379.92,8.00,648.56
CA-2015-167269,16-06-2015,PB-19150,OFF-EN-10003072,Office Supplies,6.21,2.00,2.17
CA-2017-106964,17-12-2017,HR-14770,OFF-BI-10000320,Office Supplies,11.81,2.00,4.28
CA-2016-126529,11-01-2016,DE-13255,OFF-PA-10001166,Office Supplies,15.55,3.00,5.44
CA-2016-126529,11-01-2016,DE-13255,OFF-PA-10003656,Office Supplies,63.31,3.00,20.58
CA-2016-126529,11-01-2016,DE-13255,TEC-PH-10000148,Technology,15.59,2.00,-9.87
CA-2014-163552,11-07-2014,LA-16780,OFF-PA-10000474,Office Supplies,177.20,5.00,83.28
CA-2014-163552,11-07-2014,LA-16780,TEC-PH-10003885,Technology,197.97,3.00,57.41
CA-2014-163552,11-07-2014,LA-16780,FUR-CH-10003379,Furniture,854.94,3.00,213.74
CA-2014-163552,11-07-2014,LA-16780,FUR-FU-10000629,Furniture,124.11,9.00,52.13
CA-2014-163552,11-07-2014,LA-16780,OFF-LA-10001175,Office Supplies,14.40,5.00,7.06
CA-2016-109820,20-11-2016,AG-10390,OFF-PA-10000955,Office Supplies,15.70,3.00,5.10
CA-2016-109820,20-11-2016,AG-10390,OFF-BI-10003460,Office Supplies,2.63,2.00,-1.93
CA-2016-109820,20-11-2016,AG-10390,OFF-BI-10000474,Office Supplies,14.43,3.00,-10.58
CA-2016-113061,22-04-2016,EL-13735,FUR-FU-10003975,Furniture,86.62,2.00,8.66
CA-2015-127418,13-06-2015,JJ-15445,OFF-BI-10003707,Office Supplies,36.62,3.00,13.73
CA-2017-121818,20-11-2017,JH-15430,OFF-AR-10000203,Office Supplies,23.97,7.00,2.70
CA-2017-121818,20-11-2017,JH-15430,OFF-AR-10004790,Office Supplies,28.73,3.00,1.80
CA-2016-127670,20-03-2016,RD-19660,FUR-TA-10001095,Furniture,697.16,4.00,146.40
CA-2016-102981,06-09-2016,MO-17500,TEC-AC-10004761,Technology,31.86,2.00,11.15
CA-2016-102981,06-09-2016,MO-17500,FUR-BO-10001811,Furniture,722.35,3.00,90.29
CA-2017-115651,09-07-2017,NS-18640,OFF-AR-10001130,Office Supplies,8.84,5.00,2.98
CA-2017-115651,09-07-2017,NS-18640,OFF-AP-10000055,Office Supplies,58.46,9.00,-146.16
CA-2017-152702,12-10-2017,SN-20710,FUR-CH-10002304,Furniture,254.60,14.00,-18.19
CA-2016-169103,08-03-2016,ZC-21910,TEC-PH-10001530,Technology,1363.96,5.00,85.25
CA-2016-169103,08-03-2016,ZC-21910,FUR-FU-10004006,Furniture,102.36,3.00,-3.84
CA-2014-139192,27-05-2014,LC-16885,TEC-PH-10000486,Technology,1113.50,12.00,125.27
CA-2014-139192,27-05-2014,LC-16885,TEC-AC-10001606,Technology,99.99,1.00,38.00
US-2015-153500,03-07-2015,DG-13300,FUR-FU-10000293,Furniture,168.46,2.00,-29.48
US-2015-153500,03-07-2015,DG-13300,OFF-PA-10001307,Office Supplies,6.72,2.00,2.44
US-2015-153500,03-07-2015,DG-13300,FUR-FU-10004460,Furniture,282.89,9.00,56.58
CA-2015-110667,04-04-2015,NF-18595,OFF-AR-10000716,Office Supplies,11.16,2.00,4.35
CA-2015-110667,04-04-2015,NF-18595,FUR-FU-10004622,Furniture,108.40,2.00,22.76
CA-2015-110667,04-04-2015,NF-18595,OFF-BI-10002735,Office Supplies,82.34,3.00,27.79
CA-2015-110667,04-04-2015,NF-18595,OFF-BI-10003529,Office Supplies,9.09,4.00,3.29
CA-2017-167150,10-12-2017,BP-11185,OFF-BI-10001097,Office Supplies,19.94,4.00,7.23
CA-2017-167150,10-12-2017,BP-11185,OFF-BI-10001597,Office Supplies,65.57,2.00,22.95
CA-2016-105284,24-11-2016,MG-17650,OFF-FA-10001754,Office Supplies,4.42,3.00,1.60
US-2015-125374,23-03-2015,JD-16060,FUR-CH-10003396,Furniture,107.77,2.00,-29.25
CA-2015-161263,16-04-2015,TS-21160,OFF-AP-10002350,Office Supplies,45.22,3.00,4.52
CA-2015-161263,16-04-2015,TS-21160,OFF-FA-10004838,Office Supplies,10.42,7.00,-2.21
CA-2015-161263,16-04-2015,TS-21160,OFF-AR-10004757,Office Supplies,7.87,3.00,1.28
CA-2015-161263,16-04-2015,TS-21160,TEC-PH-10002115,Technology,118.78,3.00,-27.72
CA-2015-161263,16-04-2015,TS-21160,OFF-FA-10003059,Office Supplies,1.45,1.00,0.24
CA-2015-161263,16-04-2015,TS-21160,OFF-BI-10004330,Office Supplies,55.47,5.00,-46.23
CA-2016-157686,01-10-2016,BD-11620,FUR-CH-10001146,Furniture,194.85,4.00,12.18
US-2017-139955,28-09-2017,CM-12160,OFF-SU-10001935,Office Supplies,1.74,1.00,-0.35
US-2015-150161,25-07-2015,RB-19795,OFF-BI-10001524,Office Supplies,25.18,4.00,-18.46
CA-2015-144652,20-11-2015,SN-20560,OFF-AR-10003732,Office Supplies,19.46,7.00,5.06
CA-2016-152814,28-04-2016,EH-14005,OFF-PA-10001970,Office Supplies,29.47,3.00,9.95
CA-2017-106943,14-11-2017,FO-14305,OFF-BI-10003669,Office Supplies,8.64,2.00,3.02
CA-2016-134348,12-11-2016,MS-17710,OFF-BI-10003727,Office Supplies,6.27,5.00,-4.60
CA-2016-134348,12-11-2016,MS-17710,OFF-BI-10004967,Office Supplies,4.37,7.00,-3.35
CA-2016-134348,12-11-2016,MS-17710,TEC-AC-10003447,Technology,31.98,2.00,2.00
CA-2016-161781,29-09-2016,CC-12100,OFF-AR-10000255,Office Supplies,40.88,7.00,10.63
CA-2017-132521,23-09-2017,DW-13540,OFF-AP-10002191,Office Supplies,119.96,2.00,33.59
CA-2017-132521,23-09-2017,DW-13540,OFF-ST-10001325,Office Supplies,31.44,3.00,8.49
CA-2017-132521,23-09-2017,DW-13540,OFF-BI-10000404,Office Supplies,6.88,1.00,2.32
CA-2015-110016,29-11-2015,BT-11395,OFF-PA-10000349,Office Supplies,19.92,4.00,9.36
CA-2015-110016,29-11-2015,BT-11395,FUR-CH-10002880,Furniture,1106.91,9.00,121.76
US-2016-143819,01-03-2016,KD-16270,FUR-TA-10001095,Furniture,836.59,8.00,-264.92
US-2016-143819,01-03-2016,KD-16270,OFF-PA-10003127,Office Supplies,26.38,1.00,12.13
US-2016-143819,01-03-2016,KD-16270,OFF-ST-10003208,Office Supplies,362.92,2.00,105.25
US-2016-143819,01-03-2016,KD-16270,TEC-MA-10003979,Technology,4899.93,7.00,2400.97
CA-2016-167584,12-08-2016,LC-16870,OFF-PA-10000029,Office Supplies,6.48,1.00,3.11
CA-2016-166163,15-08-2016,CY-12745,TEC-PH-10004896,Technology,71.98,3.00,7.20
CA-2016-166163,15-08-2016,CY-12745,OFF-LA-10000452,Office Supplies,3.15,1.00,1.51
CA-2017-158407,04-06-2017,LW-16990,FUR-FU-10001967,Furniture,31.98,2.00,2.00
CA-2017-158407,04-06-2017,LW-16990,TEC-PH-10001819,Technology,71.98,2.00,25.19
CA-2015-143490,06-12-2015,NP-18325,OFF-AR-10002952,Office Supplies,120.15,9.00,33.64
CA-2015-143490,06-12-2015,NP-18325,TEC-PH-10000576,Technology,219.18,2.00,19.18
CA-2015-165085,27-12-2015,BT-11485,OFF-PA-10000605,Office Supplies,28.90,5.00,14.16
CA-2015-165085,27-12-2015,BT-11485,OFF-AP-10002518,Office Supplies,355.96,2.00,103.23
CA-2017-160423,21-01-2017,PS-19045,OFF-ST-10004340,Office Supplies,348.21,7.00,30.47
CA-2017-160423,21-01-2017,PS-19045,OFF-BI-10004001,Office Supplies,35.78,7.00,-28.63
CA-2014-159338,25-06-2014,NS-18640,FUR-TA-10004147,Furniture,447.84,5.00,11.20
CA-2016-107216,14-06-2016,PV-18985,OFF-AR-10001545,Office Supplies,7.04,4.00,2.04
CA-2016-107216,14-06-2016,PV-18985,FUR-FU-10000206,Furniture,8.73,3.00,4.10
CA-2016-107216,14-06-2016,PV-18985,TEC-AC-10001013,Technology,29.29,1.00,9.67
CA-2016-107216,14-06-2016,PV-18985,OFF-AR-10002255,Office Supplies,8.64,3.00,2.51
US-2017-145863,21-04-2017,RP-19390,OFF-BI-10004140,Office Supplies,2.69,3.00,-4.71
US-2017-145863,21-04-2017,RP-19390,OFF-BI-10002049,Office Supplies,2.93,3.00,-4.99
CA-2016-112340,21-10-2016,NM-18520,OFF-PA-10001892,Office Supplies,22.92,3.00,11.23
US-2016-110156,19-11-2016,EH-13945,OFF-ST-10000642,Office Supplies,100.70,6.00,-16.36
US-2016-110156,19-11-2016,EH-13945,FUR-FU-10000206,Furniture,2.33,2.00,-0.76
US-2016-110156,19-11-2016,EH-13945,OFF-BI-10003676,Office Supplies,10.78,5.00,-17.25
US-2016-110156,19-11-2016,EH-13945,OFF-FA-10003495,Office Supplies,58.37,12.00,21.89
US-2016-110156,19-11-2016,EH-13945,OFF-EN-10003798,Office Supplies,40.97,3.00,13.83
US-2016-110156,19-11-2016,EH-13945,TEC-PH-10003589,Technology,71.96,5.00,25.19
US-2016-110156,19-11-2016,EH-13945,OFF-PA-10004735,Office Supplies,10.37,2.00,3.63
US-2016-110156,19-11-2016,EH-13945,OFF-BI-10002609,Office Supplies,1.19,2.00,-2.03
CA-2017-140585,18-12-2017,RA-19915,OFF-BI-10003364,Office Supplies,46.67,2.00,16.34
CA-2017-140585,18-12-2017,RA-19915,FUR-BO-10002206,Furniture,119.83,1.00,-12.69
CA-2017-140585,18-12-2017,RA-19915,TEC-AC-10003610,Technology,119.98,2.00,57.59
CA-2016-144855,22-07-2016,DL-13495,OFF-LA-10003766,Office Supplies,6.30,2.00,3.02
CA-2015-142755,04-09-2015,CS-12355,OFF-PA-10001970,Office Supplies,279.90,5.00,137.15
CA-2015-142755,04-09-2015,CS-12355,TEC-AC-10002049,Technology,619.95,5.00,111.59
CA-2015-142755,04-09-2015,CS-12355,OFF-PA-10000141,Office Supplies,4.36,2.00,2.05
CA-2015-142755,04-09-2015,CS-12355,OFF-EN-10004459,Office Supplies,15.28,2.00,7.49
US-2014-147627,20-01-2014,HL-15040,TEC-PH-10001061,Technology,699.93,7.00,181.98
US-2014-147627,20-01-2014,HL-15040,OFF-AR-10002375,Office Supplies,22.96,7.00,6.66
US-2014-147627,20-01-2014,HL-15040,FUR-FU-10003194,Furniture,38.60,4.00,11.58
US-2014-147627,20-01-2014,HL-15040,OFF-AR-10003811,Office Supplies,6.63,3.00,1.79
US-2014-147627,20-01-2014,HL-15040,OFF-EN-10001539,Office Supplies,23.34,3.00,10.97
US-2014-147627,20-01-2014,HL-15040,FUR-CH-10002331,Furniture,1067.94,3.00,224.27
CA-2015-105970,02-03-2015,PA-19060,OFF-AR-10003156,Office Supplies,10.16,1.00,2.64
CA-2015-105970,02-03-2015,PA-19060,OFF-EN-10001532,Office Supplies,101.88,6.00,50.94
CA-2016-112102,12-04-2016,BD-11605,FUR-TA-10004086,Furniture,343.92,4.00,75.66
CA-2016-112102,12-04-2016,BD-11605,OFF-PA-10000100,Office Supplies,40.99,1.00,20.09
CA-2016-112102,12-04-2016,BD-11605,OFF-EN-10002500,Office Supplies,63.90,5.00,28.76
US-2016-114776,06-12-2016,GG-14650,OFF-PA-10004100,Office Supplies,19.44,3.00,9.33
US-2016-134908,05-06-2016,JS-15940,OFF-ST-10003479,Office Supplies,124.61,4.00,-23.36
US-2016-134908,05-06-2016,JS-15940,OFF-LA-10000973,Office Supplies,7.56,3.00,2.65
US-2016-148803,11-12-2016,LR-16915,OFF-ST-10001476,Office Supplies,85.22,3.00,7.46
CA-2016-152170,12-11-2016,FH-14275,OFF-EN-10002831,Office Supplies,287.52,8.00,129.38
CA-2016-152170,12-11-2016,FH-14275,OFF-AP-10002350,Office Supplies,37.68,2.00,10.55
CA-2016-152170,12-11-2016,FH-14275,OFF-PA-10001763,Office Supplies,19.98,2.00,8.99
CA-2016-152170,12-11-2016,FH-14275,OFF-AR-10003394,Office Supplies,20.58,7.00,5.56
CA-2016-152170,12-11-2016,FH-14275,OFF-BI-10002072,Office Supplies,17.38,2.00,8.69
CA-2014-146969,29-09-2014,AP-10915,FUR-FU-10004188,Furniture,204.60,2.00,53.20
CA-2014-146969,29-09-2014,AP-10915,OFF-FA-10001561,Office Supplies,8.72,4.00,2.88
CA-2014-146969,29-09-2014,AP-10915,OFF-PA-10002105,Office Supplies,6.48,1.00,3.11
CA-2014-146969,29-09-2014,AP-10915,TEC-MA-10004241,Technology,686.32,2.00,223.05
CA-2014-146969,29-09-2014,AP-10915,OFF-ST-10004340,Office Supplies,62.18,1.00,16.79
CA-2015-112452,04-04-2015,NC-18340,OFF-AP-10003849,Office Supplies,644.08,2.00,107.35
CA-2015-112452,04-04-2015,NC-18340,OFF-FA-10000735,Office Supplies,5.84,2.00,2.63
CA-2015-112452,04-04-2015,NC-18340,OFF-BI-10003350,Office Supplies,12.76,2.00,5.87
CA-2015-112452,04-04-2015,NC-18340,TEC-PH-10000307,Technology,10.95,1.00,0.44
CA-2015-112452,04-04-2015,NC-18340,TEC-CO-10004202,Technology,599.98,2.00,209.99
CA-2015-113971,08-05-2015,CB-12535,FUR-FU-10001852,Furniture,8.35,6.00,1.25
CA-2017-160395,31-12-2016,KL-16555,OFF-AR-10003759,Office Supplies,3.64,2.00,1.64
CA-2017-160395,31-12-2016,KL-16555,OFF-BI-10003984,Office Supplies,159.77,7.00,53.92
CA-2014-136567,20-12-2014,PS-19045,OFF-ST-10004337,Office Supplies,122.48,2.00,0.00
CA-2014-136567,20-12-2014,PS-19045,FUR-TA-10001932,Furniture,2244.48,7.00,493.79
CA-2014-136567,20-12-2014,PS-19045,OFF-BI-10003982,Office Supplies,62.31,3.00,29.29
CA-2014-136567,20-12-2014,PS-19045,FUR-TA-10000617,Furniture,455.10,2.00,100.12
CA-2016-149314,02-07-2016,GB-14530,FUR-CH-10002126,Furniture,195.18,1.00,19.52
CA-2017-147039,29-06-2017,AA-10315,OFF-AP-10000576,Office Supplies,362.94,3.00,90.74
CA-2017-147039,29-06-2017,AA-10315,OFF-BI-10004654,Office Supplies,11.54,2.00,5.77
CA-2014-126522,01-09-2014,LT-16765,OFF-AR-10004042,Office Supplies,53.94,3.00,15.64
CA-2014-127964,03-03-2014,AP-10720,TEC-PH-10004700,Technology,9.99,1.00,4.60
CA-2014-127964,03-03-2014,AP-10720,OFF-BI-10004593,Office Supplies,125.76,3.00,40.87
CA-2014-127964,03-03-2014,AP-10720,OFF-BI-10003429,Office Supplies,25.32,5.00,9.18
CA-2014-117709,04-05-2014,PM-18940,OFF-BI-10001294,Office Supplies,46.80,4.00,21.06
CA-2015-125416,02-11-2015,KC-16540,TEC-AC-10001552,Technology,447.93,9.00,49.27
CA-2017-145226,08-12-2017,DL-13315,FUR-FU-10004952,Furniture,109.48,2.00,33.94
CA-2017-145226,08-12-2017,DL-13315,OFF-ST-10004123,Office Supplies,272.94,3.00,0.00
CA-2017-145226,08-12-2017,DL-13315,OFF-PA-10003172,Office Supplies,19.44,3.00,9.33
CA-2017-145226,08-12-2017,DL-13315,OFF-ST-10002352,Office Supplies,31.92,4.00,8.30
US-2014-100279,10-03-2014,SW-20275,OFF-PA-10002259,Office Supplies,22.38,2.00,10.74
CA-2014-158064,21-04-2014,AA-10375,OFF-BI-10002976,Office Supplies,16.52,5.00,5.58
US-2015-104430,22-10-2015,LT-17110,OFF-BI-10000301,Office Supplies,5.18,4.00,-7.76
CA-2015-132080,22-08-2015,DP-13105,OFF-BI-10003694,Office Supplies,50.11,6.00,16.29
CA-2016-161207,29-08-2016,AB-10060,OFF-SU-10000381,Office Supplies,27.93,3.00,8.10
CA-2014-120243,27-12-2014,AT-10435,OFF-LA-10004425,Office Supplies,11.56,4.00,5.43
CA-2016-113621,01-12-2016,JE-15745,FUR-CH-10001270,Furniture,172.50,2.00,51.75
CA-2016-113621,01-12-2016,JE-15745,TEC-PH-10003931,Technology,179.97,3.00,44.99
CA-2016-168081,24-04-2016,CA-12055,TEC-AC-10003174,Technology,258.70,3.00,64.67
CA-2014-128146,21-06-2014,DB-13060,TEC-PH-10004539,Technology,1322.93,7.00,357.19
CA-2014-128146,21-06-2014,DB-13060,OFF-AR-10001919,Office Supplies,3.76,2.00,1.09
CA-2017-138779,14-01-2017,RB-19570,OFF-EN-10002504,Office Supplies,21.74,1.00,7.34
CA-2017-138779,14-01-2017,RB-19570,TEC-PH-10003655,Technology,7.92,5.00,0.69
CA-2014-127131,24-11-2014,HR-14830,OFF-BI-10004656,Office Supplies,12.10,7.00,4.23
CA-2014-127131,24-11-2014,HR-14830,OFF-ST-10002344,Office Supplies,485.88,6.00,9.72
CA-2014-127131,24-11-2014,HR-14830,OFF-PA-10001800,Office Supplies,25.92,4.00,12.44
CA-2014-127131,24-11-2014,HR-14830,OFF-ST-10000036,Office Supplies,197.58,2.00,53.35
CA-2017-117212,26-02-2017,BT-11530,OFF-AP-10004532,Office Supplies,81.92,4.00,22.12
CA-2017-117212,26-02-2017,BT-11530,TEC-PH-10004447,Technology,889.54,8.00,66.72
CA-2017-117212,26-02-2017,BT-11530,FUR-CH-10003973,Furniture,892.22,3.00,89.22
CA-2017-117212,26-02-2017,BT-11530,OFF-PA-10001970,Office Supplies,223.92,4.00,109.72
CA-2017-117212,26-02-2017,BT-11530,OFF-PA-10000682,Office Supplies,23.12,4.00,11.33
US-2015-130519,15-09-2015,NG-18355,OFF-PA-10001937,Office Supplies,15.55,3.00,5.44
US-2015-130519,15-09-2015,NG-18355,FUR-FU-10002268,Furniture,15.71,4.00,2.55
US-2015-130519,15-09-2015,NG-18355,OFF-ST-10001321,Office Supplies,24.67,2.00,2.16
US-2015-130519,15-09-2015,NG-18355,FUR-FU-10003394,Furniture,55.97,1.00,-2.10
CA-2016-130946,08-04-2016,ZC-21910,TEC-AC-10001990,Technology,431.93,9.00,64.79
CA-2016-130946,08-04-2016,ZC-21910,FUR-CH-10004540,Furniture,95.98,4.00,-4.11
CA-2016-130946,08-04-2016,ZC-21910,OFF-BI-10004995,Office Supplies,1088.79,4.00,-1850.95
CA-2016-114727,18-07-2016,LS-16945,FUR-CH-10002335,Furniture,544.01,3.00,40.80
CA-2016-114727,18-07-2016,LS-16945,OFF-BI-10004967,Office Supplies,1.87,3.00,-1.44
CA-2016-114727,18-07-2016,LS-16945,FUR-CH-10002331,Furniture,854.35,3.00,10.68
CA-2016-114727,18-07-2016,LS-16945,OFF-ST-10002292,Office Supplies,593.57,2.00,0.00
CA-2016-114727,18-07-2016,LS-16945,OFF-ST-10000689,Office Supplies,338.04,3.00,-33.80
CA-2017-133235,01-08-2017,LH-16750,TEC-PH-10002660,Technology,271.96,5.00,17.00
CA-2016-137050,14-07-2016,SW-20755,OFF-ST-10004634,Office Supplies,11.21,1.00,3.36
CA-2016-137050,14-07-2016,SW-20755,OFF-BI-10002160,Office Supplies,9.14,3.00,3.20
CA-2016-137050,14-07-2016,SW-20755,OFF-FA-10002988,Office Supplies,14.07,7.00,6.89
CA-2016-137050,14-07-2016,SW-20755,OFF-AR-10004999,Office Supplies,41.86,7.00,10.47
CA-2016-137050,14-07-2016,SW-20755,OFF-BI-10001031,Office Supplies,8.54,2.00,2.88
CA-2016-137050,14-07-2016,SW-20755,FUR-BO-10004695,Furniture,579.14,4.00,21.72
US-2017-118087,09-09-2017,SP-20620,FUR-CH-10004860,Furniture,141.37,2.00,-48.47
US-2017-118087,09-09-2017,SP-20620,OFF-BI-10002432,Office Supplies,3.04,2.00,-2.33
US-2017-118087,09-09-2017,SP-20620,OFF-BI-10000069,Office Supplies,4.50,1.00,-3.60
US-2017-118087,09-09-2017,SP-20620,OFF-AR-10003602,Office Supplies,4.67,1.00,1.58
US-2017-118087,09-09-2017,SP-20620,TEC-AC-10004469,Technology,95.88,3.00,28.76
US-2017-118087,09-09-2017,SP-20620,FUR-FU-10001867,Furniture,17.02,2.00,1.70
US-2017-118087,09-09-2017,SP-20620,TEC-AC-10003174,Technology,258.70,3.00,64.67
US-2017-118087,09-09-2017,SP-20620,TEC-PH-10002200,Technology,1931.96,7.00,-386.39
CA-2014-110184,12-07-2014,BF-11170,OFF-ST-10000107,Office Supplies,249.75,9.00,44.96
CA-2014-110184,12-07-2014,BF-11170,TEC-PH-10000439,Technology,255.94,8.00,28.79
CA-2016-126004,04-12-2016,BM-11140,FUR-FU-10001602,Furniture,113.79,3.00,20.48
CA-2016-126004,04-12-2016,BM-11140,TEC-AC-10001432,Technology,78.15,1.00,34.39
CA-2016-126004,04-12-2016,BM-11140,OFF-BI-10004656,Office Supplies,1.73,1.00,0.60
CA-2016-126004,04-12-2016,BM-11140,OFF-PA-10001685,Office Supplies,40.56,4.00,19.87
CA-2016-126004,04-12-2016,BM-11140,OFF-ST-10001418,Office Supplies,182.94,3.00,3.66
CA-2016-126004,04-12-2016,BM-11140,OFF-ST-10000676,Office Supplies,193.86,2.00,11.63
CA-2017-100013,06-11-2017,ZC-21910,OFF-EN-10001219,Office Supplies,15.28,2.00,7.49
CA-2017-100013,06-11-2017,ZC-21910,FUR-FU-10001424,Furniture,8.73,1.00,2.97
CA-2017-100013,06-11-2017,ZC-21910,OFF-AR-10001022,Office Supplies,5.68,2.00,1.76
CA-2015-132570,31-10-2015,KT-16480,OFF-AR-10000369,Office Supplies,2.78,2.00,0.72
CA-2015-132570,31-10-2015,KT-16480,OFF-EN-10003055,Office Supplies,79.96,2.00,35.98
CA-2016-153682,30-05-2016,BG-11695,TEC-CO-10001046,Technology,839.99,2.00,70.00
CA-2016-144344,28-10-2016,PG-18820,FUR-FU-10000076,Furniture,47.95,3.00,13.79
CA-2016-144344,28-10-2016,PG-18820,OFF-BI-10003719,Office Supplies,37.43,5.00,-29.94
CA-2016-144344,28-10-2016,PG-18820,FUR-FU-10003268,Furniture,63.97,2.00,0.00
CA-2016-144344,28-10-2016,PG-18820,FUR-FU-10003553,Furniture,165.05,3.00,41.26
CA-2014-127012,11-08-2014,GM-14680,FUR-FU-10003691,Furniture,12.35,1.00,5.43
CA-2014-127012,11-08-2014,GM-14680,OFF-AR-10003903,Office Supplies,40.97,1.00,10.65
CA-2014-127012,11-08-2014,GM-14680,OFF-FA-10004854,Office Supplies,22.96,2.00,10.79
CA-2016-128727,29-08-2016,MO-17800,TEC-PH-10003442,Technology,22.00,4.00,5.50
US-2016-162859,15-02-2016,PG-18820,OFF-BI-10004519,Office Supplies,398.35,3.00,124.49
US-2016-162859,15-02-2016,PG-18820,OFF-FA-10000304,Office Supplies,8.72,4.00,3.58
CA-2017-133641,14-05-2017,EJ-14155,OFF-EN-10004955,Office Supplies,48.69,9.00,23.86
CA-2014-168494,12-12-2014,NP-18700,FUR-TA-10004619,Furniture,764.69,6.00,95.59
CA-2014-168494,12-12-2014,NP-18700,FUR-TA-10003473,Furniture,3610.85,12.00,135.41
CA-2014-168494,12-12-2014,NP-18700,FUR-BO-10004467,Furniture,254.97,3.00,12.00
CA-2017-115602,18-12-2017,DJ-13630,OFF-AR-10002280,Office Supplies,38.82,6.00,17.47
CA-2017-115602,18-12-2017,DJ-13630,FUR-CH-10001708,Furniture,1141.94,9.00,139.57
CA-2017-115602,18-12-2017,DJ-13630,OFF-AP-10000891,Office Supplies,1704.56,13.00,511.37
CA-2017-115602,18-12-2017,DJ-13630,OFF-AR-10000462,Office Supplies,3.20,2.00,1.38
CA-2015-154956,04-07-2015,IM-15070,TEC-PH-10004165,Technology,1099.96,4.00,285.99
CA-2017-144638,10-03-2017,MH-18115,OFF-AR-10003958,Office Supplies,5.25,2.00,0.59
CA-2017-144638,10-03-2017,MH-18115,TEC-PH-10000149,Technology,35.91,3.00,-8.38
CA-2017-144638,10-03-2017,MH-18115,FUR-FU-10003724,Furniture,6.70,1.00,0.50
